trip_id,id,type,busStop,started,delay,vid,start_time,gtfs_start_time,gtfs_end_time,first_stop_id,last_stop_id,block_id,block_name,start_diff
205943020,113,Gillig_103,756,52332.0,2832.00,113,20220111 13:51,49500,50580,756,1351,6502,460,2832.0
205946020,124,Gillig_103,756,37438.0,2338.00,124,20220111 09:50,35100,36180,756,1351,3702,302,2338.0
205947020,134,Gillig_103,756,28021.0,1621.00,134,20220111 08:00,28800,29880,756,1351,5202,405,779.0
205948020,124,Gillig_103,756,39411.0,2211.00,124,20220111 11:01,39300,40800,756,690,3702,302,111.0
205949020,134,Gillig_103,756,25193.0,893.00,134,20220111 06:48,24300,25380,756,1351,5202,405,893.0
205950020,134,Gillig_103,756,25228.0,928.00,134,20220111 07:21,26400,27480,756,1351,5202,405,1172.0
206015020,126,Gillig_103,12,34252.0,53.00,126,20220111 09:25,34200,35700,12,779,3402,2801,52.0
206016020,126,Gillig_103,12,31508.0,11.00,126,20220111 08:41,31500,32700,12,779,3402,2801,8.0
206017020,126,Gillig_103,12,28811.0,12.00,126,20220111 07:57,28800,30000,12,779,3402,2801,11.0
206018020,126,Gillig_103,12,26465.0,67.00,126,20220111 07:15,26400,27600,12,779,3402,2801,65.0
206020020,126,Gillig_103,354,21361.0,1.00,126,20220111 05:50,21360,22800,354,779,3402,2801,1.0
206021020,126,Gillig_103,12,37223.0,26.00,126,20220111 10:17,37200,38700,12,779,3402,2801,23.0
206022020,134,Gillig_103,354,48107.0,8447.00,134,20220111 10:57,39660,41700,354,779,3502,2802,8447.0
206023020,134,Gillig_103,12,52011.0,11812.00,134,20220111 12:06,43200,44700,12,779,3502,2802,8811.0
206024020,134,Gillig_103,12,52011.0,11812.00,134,20220111 12:50,46200,47700,12,779,3502,2802,5811.0
206025020,134,Gillig_103,12,52011.0,11812.00,134,20220111 13:43,49200,50700,12,779,3502,2802,2811.0
206026020,134,Gillig_103,12,52011.0,11812.00,134,20220111 14:30,52200,53700,12,779,3502,2802,189.0
206027020,134,Gillig_103,12,56002.0,9803.00,134,20220111 15:31,55200,56700,12,779,3502,2802,802.0
206028020,134,Gillig_103,12,60047.0,7856.00,134,20220111 16:19,58200,59700,12,779,3502,2802,1847.0
206029020,134,Gillig_103,12,61672.0,6477.00,134,20220111 17:03,61200,62700,12,779,3502,2802,472.0
206030020,134,Gillig_103,12,64957.0,3758.00,134,20220111 17:52,64200,65700,12,779,3502,2802,757.0
206031020,134,Gillig_103,779,65897.0,3197.00,134,20220111 18:11,65700,68100,779,690,3502,2802,197.0
206032020,126,Gillig_103,779,35728.0,28.00,126,20220111 09:50,35700,37200,779,12,3402,2801,28.0
206033020,126,Gillig_103,779,32674.0,0.00,126,20220111 09:03,32700,34200,779,12,3402,2801,26.0
206034020,126,Gillig_103,779,29980.0,0.00,126,20220111 08:18,30000,31500,779,12,3402,2801,20.0
206035020,126,Gillig_103,779,27576.0,0.00,126,20220111 07:40,27600,28800,779,12,3402,2801,24.0
206036020,126,Gillig_103,779,24357.0,0.00,126,20220111 06:58,25200,26400,779,12,3402,2801,843.0
206037020,126,Gillig_103,779,22913.0,113.00,126,20220111 06:57,22800,24000,779,12,3402,2801,113.0
206038020,126,Gillig_103,779,38729.0,30.00,126,20220111 10:40,38700,41400,779,690,3402,2801,29.0
206040020,134,Gillig_103,779,53221.0,11523.00,134,20220111 12:23,44700,46200,779,12,3502,2802,8521.0
206041020,134,Gillig_103,779,53221.0,11523.00,134,20220111 13:15,47700,49200,779,12,3502,2802,5521.0
206042020,134,Gillig_103,779,53221.0,11523.00,134,20220111 14:00,50700,52200,779,12,3502,2802,2521.0
206043020,134,Gillig_103,779,53221.0,11523.00,134,20220111 14:50,53700,55200,779,12,3502,2802,479.0
206044020,134,Gillig_103,779,57072.0,9372.00,134,20220111 16:04,56700,58200,779,12,3502,2802,372.0
206045020,134,Gillig_103,779,58998.0,8298.00,134,20220111 16:43,59700,61200,779,12,3502,2802,702.0
206046020,134,Gillig_103,779,62595.0,5895.00,134,20220111 17:25,62700,64200,779,12,3502,2802,105.0
206048020,727,Gillig_108,1565,61217.0,17.00,727,20220111 17:01,61200,62100,1565,730,3302,252,17.0
206049020,725,Gillig_108,1565,60898.0,5100.00,725,20220111 16:26,59400,60300,1565,730,3302,252,1498.0
206050020,725,Gillig_108,1565,60898.0,5100.00,725,20220111 16:02,57600,58500,1565,730,3302,252,3298.0
206051020,725,Gillig_108,1565,54018.0,18.00,725,20220111 15:25,55800,56700,1565,730,3302,252,1782.0
206052020,725,Gillig_108,1565,54018.0,18.00,725,20220111 15:01,54000,54900,1565,730,3302,252,18.0
206053020,725,Gillig_108,143,51301.0,1.00,725,20220111 14:35,51300,53100,143,730,3302,252,1.0
206054020,727,Gillig_108,1565,50432.0,32.00,727,20220111 14:02,50400,51300,1565,730,3202,201,32.0
206055020,727,Gillig_108,1565,48614.0,14.00,727,20220111 13:33,48600,49500,1565,730,3202,201,14.0
206056020,727,Gillig_108,1565,46828.0,28.00,727,20220111 13:02,46800,47700,1565,730,3202,201,28.0
206057020,727,Gillig_108,1565,45018.0,18.00,727,20220111 12:28,45000,45900,1565,730,3202,201,18.0
206058020,727,Gillig_108,1565,43198.0,0.00,727,20220111 12:01,43200,44100,1565,730,3202,201,2.0
206059020,727,Gillig_108,1565,41416.0,16.00,727,20220111 11:29,41400,42300,1565,730,3202,201,16.0
206060020,727,Gillig_108,1565,39619.0,19.00,727,20220111 11:02,39600,40500,1565,730,3202,201,19.0
206061020,727,Gillig_108,1565,37833.0,33.00,727,20220111 10:30,37800,38700,1565,730,3202,201,33.0
206062020,727,Gillig_108,1565,36046.0,46.00,727,20220111 09:57,36000,36900,1565,730,3202,201,46.0
206063020,727,Gillig_108,143,24601.0,1.00,727,20220111 06:53,24600,26100,143,730,3202,201,1.0
206064020,727,Gillig_108,1565,27019.0,21.00,727,20220111 07:34,27000,27900,1565,730,3202,201,19.0
206065020,727,Gillig_108,1565,28810.0,11.00,727,20220111 08:00,28800,29700,1565,730,3202,201,10.0
206066020,727,Gillig_108,1565,30632.0,35.00,727,20220111 08:30,30600,31500,1565,730,3202,201,32.0
206067020,727,Gillig_108,1565,32427.0,34.00,727,20220111 08:55,32400,33300,1565,730,3202,201,27.0
206068020,727,Gillig_108,1565,34263.0,65.00,727,20220111 09:30,34200,35100,1565,730,3202,201,63.0
206070020,727,Gillig_108,730,62102.0,2.00,727,20220111 17:02,62100,63000,730,1565,3302,252,2.0
206071020,725,Gillig_108,730,60358.0,5458.00,725,20220111 16:40,60300,61200,730,1565,3302,252,58.0
206072020,725,Gillig_108,730,60358.0,5458.00,725,20220111 16:15,58500,59400,730,1565,3302,252,1858.0
206073020,725,Gillig_108,730,53119.0,19.00,725,20220111 15:52,56700,57600,730,1565,3302,252,3581.0
206074020,725,Gillig_108,730,53119.0,19.00,725,20220111 15:17,54900,55800,730,1565,3302,252,1781.0
206075020,725,Gillig_108,730,53119.0,19.00,725,20220111 14:46,53100,54000,730,1565,3302,252,19.0
206076020,727,Gillig_108,730,51317.0,18.00,727,20220111 14:19,51300,53100,730,143,3202,201,17.0
206077020,727,Gillig_108,730,49518.0,18.00,727,20220111 13:50,49500,50400,730,1565,3202,201,18.0
206078020,727,Gillig_108,730,47719.0,19.00,727,20220111 13:19,47700,48600,730,1565,3202,201,19.0
206079020,727,Gillig_108,730,45883.0,0.00,727,20220111 12:44,45900,46800,730,1565,3202,201,17.0
206080020,727,Gillig_108,730,44119.0,19.00,727,20220111 12:17,44100,45000,730,1565,3202,201,19.0
206081020,727,Gillig_108,730,42317.0,17.00,727,20220111 11:47,42300,43200,730,1565,3202,201,17.0
206082020,727,Gillig_108,730,40517.0,17.00,727,20220111 11:14,40500,41400,730,1565,3202,201,17.0
206083020,727,Gillig_108,730,38719.0,19.00,727,20220111 10:44,38700,39600,730,1565,3202,201,19.0
206084020,727,Gillig_108,730,36919.0,19.00,727,20220111 10:16,36900,37800,730,1565,3202,201,19.0
206085020,727,Gillig_108,730,26119.0,19.00,727,20220111 07:16,26100,27000,730,1565,3202,201,19.0
206086020,727,Gillig_108,730,27919.0,19.00,727,20220111 07:47,27900,28800,730,1565,3202,201,19.0
206087020,727,Gillig_108,730,29719.0,19.00,727,20220111 08:13,29700,30600,730,1565,3202,201,19.0
206088020,727,Gillig_108,730,31518.0,18.00,727,20220111 08:46,31500,32400,730,1565,3202,201,18.0
206089020,727,Gillig_108,730,33318.0,18.00,727,20220111 09:15,33300,34200,730,1565,3202,201,18.0
206090020,727,Gillig_108,730,35119.0,19.00,727,20220111 09:46,35100,36000,730,1565,3202,201,19.0
206123020,127,Gillig_103,2092,63061.0,1.00,127,20220111 17:30,63060,66000,2092,1925,4502,351,1.0
206124020,112,Gillig_103,2092,67032.0,6973.00,112,20220111 16:35,60060,63600,2092,1925,4602,352,6972.0
206125020,129,Gillig_103,2092,60382.0,2422.00,129,20220111 16:03,57960,61500,2092,1925,4702,353,2422.0
206126020,113,Gillig_103,1351,26422.0,22.00,113,20220111 07:20,26400,28500,1351,1925,3602,301,22.0
206127020,124,Gillig_103,1351,23455.0,56.00,124,20220111 06:30,23700,25800,1351,1925,3702,302,245.0
206128020,113,Gillig_103,1351,21923.0,23.00,113,20220111 06:03,21900,24000,1351,1925,3602,301,23.0
206129020,,,,,,113,20220111 04:39,16860,19500,2092,1925,3602,301,
206130020,113,Gillig_103,1925,19501.0,1.00,113,20220111 05:42,19500,21900,1925,1351,3602,301,1.0
206131020,113,Gillig_103,1925,24046.0,46.00,113,20220111 06:42,24000,26400,1925,1351,3602,301,46.0
206132020,124,Gillig_103,1925,26296.0,496.00,124,20220111 07:11,25800,28200,1925,1351,3702,302,496.0
206133020,113,Gillig_103,1925,28655.0,155.00,113,20220111 07:56,28500,32100,1925,690,3602,301,155.0
206134020,129,Gillig_103,1925,63754.0,2254.00,129,20220111 17:45,61500,65100,1925,690,4702,353,2254.0
206135020,112,Gillig_103,1925,70080.0,6480.00,112,20220111 17:43,63600,66000,1925,1555,4602,352,6480.0
206270020,506,Gillig_105,1351,52165.0,6924.00,506,20220111 13:11,47700,51300,1351,1876,5702,452,4465.0
206271020,113,Gillig_103,1351,53033.0,2453.00,113,20220111 14:47,53100,56700,1351,1876,6502,460,67.0
206272020,145,Gillig_107,1351,73892.0,1594.00,145,20220111 20:00,72300,75900,1351,1876,5802,453,1592.0
206273020,145,Gillig_107,1351,67732.0,2632.00,145,20220111 18:15,65100,68700,1351,1876,5802,453,2632.0
206274020,111,Gillig_103,1351,81097.0,97.00,111,20220111 22:25,81000,84600,1351,1876,6302,458,97.0
206275020,111,Gillig_103,1351,73811.0,19.00,111,20220111 20:25,73800,77400,1351,1876,6302,458,11.0
206276020,111,Gillig_103,1351,67107.0,507.00,111,20220111 18:25,66600,70200,1351,1876,6302,458,507.0
206277020,111,Gillig_103,354,53548.0,0.00,111,20220111 16:12,58560,62700,354,1876,6302,458,5012.0
206278020,119,Gillig_103,1351,60785.0,6785.00,119,20220111 17:04,61200,64800,1351,1876,6002,455,415.0
206279020,133,Gillig_103,1351,51936.0,36.00,133,20220111 14:24,51900,55500,1351,1876,5902,454,36.0
206280020,113,Gillig_103,1351,61723.0,1424.00,113,20220111 16:55,60300,63900,1351,1876,6502,460,1423.0
206281020,112,Gillig_103,1351,59438.0,9940.00,112,20220111 13:47,49500,53100,1351,1876,5402,407,9938.0
206282020,752,Gillig_108,354,41166.0,3906.00,752,20220111 10:15,37260,41400,354,1876,8102,955,3906.0
206283020,154,Gillig_101,1351,53140.0,7241.00,154,20220111 13:26,45900,49500,1351,1876,5502,408,7240.0
206285020,120,Gillig_103,1351,43249.0,49.00,120,20220111 12:04,43200,46800,1351,1876,4802,401,49.0
206287020,132,Gillig_103,354,58651.0,2495.00,132,20220111 15:30,56160,60300,354,1876,6102,456,2491.0
206289020,119,Gillig_103,1351,60785.0,6785.00,119,20220111 15:09,54000,57600,1351,1876,6002,455,6785.0
206290020,145,Gillig_107,354,49953.0,0.00,145,20220111 13:50,50160,54300,354,1876,5802,453,207.0
206292020,129,Gillig_103,354,49918.0,3658.00,129,20220111 12:45,46260,50400,354,1876,6402,459,3658.0
206293020,752,Gillig_108,1351,48198.0,3200.00,752,20220111 12:29,45000,48600,1351,1876,8102,955,3198.0
206294020,112,Gillig_103,1351,59438.0,9940.00,112,20220111 12:26,42300,45900,1351,1876,5402,407,17138.0
206296020,501,Gillig_106,1351,39856.0,256.00,501,20220111 11:02,39600,43200,1351,1876,5002,403,256.0
206297020,120,Gillig_103,1351,36076.0,76.00,120,20220111 10:01,36000,39600,1351,1876,4802,401,76.0
206298020,501,Gillig_106,1351,32914.0,514.00,501,20220111 09:00,32400,36000,1351,1876,5002,403,514.0
206299020,120,Gillig_103,1351,28904.0,104.00,120,20220111 08:00,28800,32400,1351,1876,4802,401,104.0
206300020,504,Gillig_105,1351,30669.0,69.00,504,20220111 08:25,30600,34200,1351,1876,4902,402,69.0
206301020,501,Gillig_106,1351,26411.0,1211.00,501,20220111 07:00,25200,28800,1351,1876,5002,403,1211.0
206302020,152,Gillig_101,1351,74759.0,4260.00,152,20220111 21:25,77400,81000,1351,1876,8002,954,2641.0
206303020,119,Gillig_103,1351,74629.0,6229.00,119,20220111 20:55,75600,78900,1351,1876,6002,455,971.0
206304020,152,Gillig_101,1351,74759.0,4260.00,152,20220111 19:30,70500,73800,1351,1876,8002,954,4259.0
206305020,119,Gillig_103,1351,68209.0,7009.00,119,20220111 19:17,68400,72000,1351,1876,6002,455,191.0
206308020,145,Gillig_107,1351,60957.0,3057.00,145,20220111 16:06,57900,61500,1351,1876,5802,453,3057.0
206309020,504,Gillig_105,1351,23447.0,47.00,504,20220111 06:25,23400,27000,1351,1876,4902,402,47.0
206310020,120,Gillig_103,354,21061.0,1.00,120,20220111 05:45,21060,25200,354,1876,4802,401,1.0
206311020,504,Gillig_105,354,48138.0,6378.00,504,20220111 04:21,15660,19800,354,1876,4902,402,32478.0
206312020,501,Gillig_106,354,82365.0,165.00,501,20220111 04:46,17460,21600,354,1876,5002,403,64905.0
206314020,506,Gillig_105,1883,57094.0,5794.00,506,20220111 14:15,51300,55200,1883,1555,5702,452,5794.0
206315020,145,Gillig_107,1878,77538.0,1638.00,145,20220111 21:00,75900,80400,1878,690,5802,453,1638.0
206316020,145,Gillig_107,1883,70886.0,2186.00,145,20220111 19:00,68700,72300,1883,1351,5802,453,2186.0
206317020,111,Gillig_103,1883,70499.0,299.00,111,20220111 21:25,77400,81000,1883,1351,6302,458,6901.0
206318020,111,Gillig_103,1883,70499.0,299.00,111,20220111 19:25,70200,73800,1883,1351,6302,458,299.0
206319020,111,Gillig_103,1883,63565.0,866.00,111,20220111 17:20,62700,66600,1883,1351,6302,458,865.0
206320020,119,Gillig_103,1883,71506.0,6707.00,119,20220111 17:58,64800,68400,1883,1351,6002,455,6706.0
206321020,133,Gillig_103,1878,55736.0,236.00,133,20220111 15:20,55500,60300,1878,690,5902,454,236.0
206322020,113,Gillig_103,1878,65192.0,1292.00,113,20220111 17:47,63900,68400,1878,690,6502,460,1292.0
206323020,112,Gillig_103,1878,62960.0,9860.00,112,20220111 14:40,53100,57900,1878,690,5402,407,9860.0
206324020,752,Gillig_108,1883,45130.0,3730.00,752,20220111 11:28,41400,45000,1883,1351,8102,955,3730.0
206325020,154,Gillig_101,1878,56743.0,7243.00,154,20220111 13:40,49500,54300,1878,690,5502,408,7243.0
206327020,120,Gillig_103,1878,46808.0,8.00,120,20220111 13:02,46800,51600,1878,690,4802,401,8.0
206331020,119,Gillig_103,1883,71506.0,6707.00,119,20220111 16:06,57600,61200,1883,1351,6002,455,13906.0
206332020,113,Gillig_103,1883,58529.0,1829.00,113,20220111 15:45,56700,60300,1883,1351,6502,460,1829.0
206333020,145,Gillig_107,1883,57409.0,3110.00,145,20220111 15:00,54300,57900,1883,1351,5802,453,3109.0
206335020,129,Gillig_103,1878,55602.0,5202.00,129,20220111 13:59,50400,55200,1878,690,6402,459,5202.0
206336020,752,Gillig_108,1883,45130.0,3730.00,752,20220111 13:25,48600,52200,1883,1351,8102,955,3470.0
206337020,112,Gillig_103,1883,55802.0,9903.00,112,20220111 12:46,45900,49500,1883,1351,5402,407,9902.0
206339020,501,Gillig_106,1878,43244.0,44.00,501,20220111 11:55,43200,48000,1878,690,5002,403,44.0
206340020,,,,,,120,20220111 10:55,39600,43200,1883,1351,4802,401,
206341020,501,Gillig_106,1883,36305.0,305.00,501,20220111 09:56,36000,39600,1883,1351,5002,403,305.0
206342020,,,,,,120,20220111 08:55,32400,36000,1883,1351,4802,401,
206343020,,,,,,504,20220111 09:25,34200,38700,1878,690,4902,402,
206344020,501,Gillig_106,1883,29638.0,838.00,501,20220111 07:55,28800,32400,1883,1351,5002,403,838.0
206345020,111,Gillig_103,1878,84985.0,385.00,111,20220111 23:25,84600,2400,1878,690,6302,458,385.0
206346020,152,Gillig_101,1878,85258.0,4258.00,152,20220111 22:38,81000,85200,1878,690,8002,954,4258.0
206347020,119,Gillig_103,1878,85319.0,6419.00,119,20220111 21:50,78900,83100,1878,690,6002,455,6419.0
206348020,,,,,,152,20220111 20:25,73800,77400,1883,1351,8002,954,
206349020,119,Gillig_103,1883,71506.0,6707.00,119,20220111 19:59,72000,75600,1883,1351,6002,455,494.0
206352020,145,Gillig_107,1883,64586.0,3086.00,145,20220111 17:00,61500,65100,1883,1351,5802,453,3086.0
206353020,504,Gillig_105,1883,27009.0,9.00,504,20220111 07:25,27000,30600,1883,1351,4902,402,9.0
206354020,,,,,,120,20220111 06:55,25200,28800,1883,1351,4802,401,
206355020,504,Gillig_105,1883,19879.0,79.00,504,20220111 05:51,19800,23400,1883,1351,4902,402,79.0
206356020,501,Gillig_106,1883,21675.0,75.00,501,20220111 06:21,21600,25200,1883,1351,5002,403,75.0
206759020,752,Gillig_108,1555,54844.0,2644.00,752,20220111 15:35,56400,58200,1555,1710,8102,955,1556.0
206760020,146,Gillig_107,1555,73556.0,5156.00,146,20220111 19:00,68400,70200,1555,1710,2602,153,5156.0
206761020,501,Gillig_106,1555,66021.0,21.00,501,20220111 18:16,66000,67800,1555,1710,7802,952,21.0
206762020,152,Gillig_101,1555,59342.0,4742.00,152,20220111 17:27,62400,64200,1555,1710,8002,954,3058.0
206763020,120,Gillig_103,1555,59459.0,5470.00,120,20220111 16:50,60000,61800,1555,1710,7902,953,541.0
206764020,501,Gillig_106,1555,65857.0,0.00,501,20220111 16:05,58200,60000,1555,1710,7802,952,7657.0
206765020,152,Gillig_101,354,58591.0,4531.00,152,20220111 14:58,54060,56400,354,1710,8002,954,4531.0
206766020,752,Gillig_108,1555,54844.0,2644.00,752,20220111 14:38,52200,54000,1555,1710,8102,955,2644.0
206767020,126,Gillig_103,354,48148.0,0.00,126,20220111 13:54,49860,52200,354,1710,7702,951,1712.0
206768020,136,Gillig_102,1555,52261.0,18663.00,136,20220111 13:37,48900,50700,1555,1710,7402,905,3361.0
206769020,138,Gillig_102,1555,46828.0,332.00,138,20220111 13:07,46500,48300,1555,1710,7102,902,328.0
206770020,111,Gillig_103,1555,44123.0,47.00,111,20220111 12:15,44100,45900,1555,1710,7202,903,23.0
206771020,136,Gillig_102,1555,37252.0,4781.00,136,20220111 11:26,41100,42900,1555,1710,7402,905,3848.0
206772020,138,Gillig_102,1555,39029.0,637.00,138,20220111 10:51,38700,40500,1555,1710,7102,902,329.0
206773020,111,Gillig_103,1555,36563.0,269.00,111,20220111 10:11,36300,38100,1555,1710,7202,903,263.0
206774020,136,Gillig_102,354,48129.0,15069.00,136,20220111 09:21,33060,35400,354,1710,7402,905,15069.0
206775020,138,Gillig_102,1555,31595.0,402.00,138,20220111 08:44,31200,33000,1555,1710,7102,902,395.0
206776020,111,Gillig_103,1555,29040.0,250.00,111,20220111 08:05,28800,30600,1555,1710,7202,903,240.0
206777020,135,Gillig_102,354,26471.0,13.00,135,20220111 07:18,26460,28800,354,1710,7302,904,11.0
206778020,138,Gillig_102,354,23461.0,2.00,138,20220111 06:25,23460,25500,354,1710,7102,902,1.0
206779020,111,Gillig_103,354,21075.0,15.00,111,20220111 05:45,21060,23100,354,1710,7202,903,15.0
206780020,752,Gillig_108,1710,56794.0,2794.00,752,20220111 16:14,58200,60000,1710,145,8102,955,1406.0
206781020,146,Gillig_107,1710,75234.0,5034.00,146,20220111 19:32,70200,72600,1710,690,2602,153,5034.0
206782020,501,Gillig_106,1710,67823.0,23.00,501,20220111 18:50,67800,70200,1710,145,7802,952,23.0
206783020,152,Gillig_101,1710,61271.0,4871.00,152,20220111 18:09,64200,66600,1710,145,8002,954,2929.0
206784020,120,Gillig_103,1710,66720.0,4920.00,120,20220111 17:13,61800,63600,1710,145,7902,953,4920.0
206785020,501,Gillig_106,1710,60023.0,23.00,501,20220111 16:38,60000,61800,1710,145,7802,952,23.0
206786020,752,Gillig_108,1710,56776.0,2776.00,752,20220111 15:05,54000,55800,1710,145,8102,955,2776.0
206787020,126,Gillig_103,1710,54122.0,1922.00,126,20220111 15:19,52200,54600,1710,690,7702,951,1922.0
206788020,136,Gillig_102,1710,54113.0,18713.00,136,20220111 14:05,50700,52500,1710,145,7402,905,3413.0
206789020,111,Gillig_103,1710,45914.0,14.00,111,20220111 12:46,45900,47700,1710,145,7202,903,14.0
206790020,138,Gillig_102,1710,41368.0,868.00,138,20220111 11:28,40500,42300,1710,145,7102,902,868.0
206791020,111,Gillig_103,1710,38432.0,332.00,111,20220111 10:37,38100,39900,1710,145,7202,903,332.0
206792020,138,Gillig_102,1710,33763.0,763.00,138,20220111 09:18,33000,34800,1710,145,7102,902,763.0
206793020,152,Gillig_101,1710,61255.0,4855.00,152,20220111 15:43,56400,58200,1710,145,8002,954,4855.0
206794020,138,Gillig_102,1710,48655.0,355.00,138,20220111 13:39,48300,50100,1710,145,7102,902,355.0
206795020,136,Gillig_102,1710,54113.0,18713.00,136,20220111 11:55,42900,44700,1710,145,7402,905,11213.0
206796020,136,Gillig_102,1710,54113.0,18713.00,136,20220111 09:50,35400,37200,1710,145,7402,905,18713.0
206797020,111,Gillig_103,1710,30972.0,372.00,111,20220111 08:32,30600,32400,1710,145,7202,903,372.0
206799020,138,Gillig_102,1710,25841.0,341.00,138,20220111 07:15,25500,27600,1710,145,7102,902,341.0
206862020,703,Gillig_108,1874,24301.0,1.00,703,20220111 06:49,24300,25200,1874,1565,3902,3302,1.0
206864020,703,Gillig_108,1874,26135.0,35.00,703,20220111 07:12,26100,27000,1874,1565,3902,3302,35.0
206866020,703,Gillig_108,1874,27873.0,0.00,703,20220111 07:43,27900,28800,1874,1565,3902,3302,27.0
206868020,703,Gillig_108,1874,29734.0,34.00,703,20220111 08:11,29700,30600,1874,1565,3902,3302,34.0
206870020,703,Gillig_108,1874,31466.0,0.00,703,20220111 08:41,31500,32400,1874,1565,3902,3302,34.0
206872020,703,Gillig_108,1874,33333.0,33.00,703,20220111 09:10,33300,34200,1874,1565,3902,3302,33.0
206874020,703,Gillig_108,1874,35133.0,33.00,703,20220111 09:40,35100,36000,1874,1565,3902,3302,33.0
206877020,703,Gillig_108,1874,37263.0,63.00,703,20220111 10:15,37200,38100,1874,1565,3902,3302,63.0
206880020,703,Gillig_108,1874,39033.0,33.00,703,20220111 10:45,39000,39900,1874,1565,3902,3302,33.0
206883020,703,Gillig_108,1874,40833.0,33.00,703,20220111 11:15,40800,41700,1874,1565,3902,3302,33.0
206886020,703,Gillig_108,1874,42644.0,44.00,703,20220111 11:46,42600,43500,1874,1565,3902,3302,44.0
206889020,703,Gillig_108,1874,44434.0,34.00,703,20220111 12:20,44400,45300,1874,1565,3902,3302,34.0
206892020,703,Gillig_108,1874,46233.0,33.00,703,20220111 12:48,46200,47100,1874,1565,3902,3302,33.0
206895020,703,Gillig_108,1874,48034.0,34.00,703,20220111 13:15,48000,48900,1874,1565,3902,3302,34.0
206898020,703,Gillig_108,1874,49833.0,33.00,703,20220111 13:45,49800,50700,1874,1565,3902,3302,33.0
206939020,703,Gillig_108,1566,25232.0,32.00,703,20220111 07:01,25200,26100,1566,1874,3902,3302,32.0
206941020,703,Gillig_108,1566,27032.0,32.00,703,20220111 07:33,27000,27900,1566,1874,3902,3302,32.0
206943020,703,Gillig_108,1566,28833.0,33.00,703,20220111 07:59,28800,29700,1566,1874,3902,3302,33.0
206945020,703,Gillig_108,1566,30631.0,31.00,703,20220111 08:30,30600,31500,1566,1874,3902,3302,31.0
206947020,703,Gillig_108,1566,32431.0,31.00,703,20220111 08:59,32400,33300,1566,1874,3902,3302,31.0
206949020,703,Gillig_108,1566,34231.0,31.00,703,20220111 09:28,34200,35100,1566,1874,3902,3302,31.0
206951020,703,Gillig_108,1566,36032.0,32.00,703,20220111 10:01,36000,36900,1566,1874,3902,3302,32.0
206954020,703,Gillig_108,1566,38132.0,32.00,703,20220111 10:33,38100,39000,1566,1874,3902,3302,32.0
206957020,703,Gillig_108,1566,39931.0,31.00,703,20220111 11:05,39900,40800,1566,1874,3902,3302,31.0
206960020,703,Gillig_108,1566,41731.0,31.00,703,20220111 11:34,41700,42600,1566,1874,3902,3302,31.0
206963020,703,Gillig_108,1566,43532.0,32.00,703,20220111 12:03,43500,44400,1566,1874,3902,3302,32.0
206966020,703,Gillig_108,1566,45332.0,32.00,703,20220111 12:33,45300,46200,1566,1874,3902,3302,32.0
206969020,703,Gillig_108,1566,47133.0,33.00,703,20220111 13:04,47100,48000,1566,1874,3902,3302,33.0
206972020,703,Gillig_108,1566,48932.0,32.00,703,20220111 13:36,48900,49800,1566,1874,3902,3302,32.0
206975020,703,Gillig_108,1566,50761.0,61.00,703,20220111 14:03,50700,51600,1566,1874,3902,3302,61.0
207272020,146,Gillig_107,354,48072.0,6612.00,146,20220111 11:26,41460,42900,354,756,2602,153,6612.0
207273020,146,Gillig_107,756,52829.0,9929.00,146,20220111 11:56,42900,44400,756,1351,2602,153,9929.0
207274020,147,Gillig_101,166,47014.0,216.00,147,20220111 12:55,46800,47700,166,756,102,101,214.0
207275020,147,Gillig_101,756,47777.0,77.00,147,20220111 13:18,47700,49500,756,690,102,101,77.0
